,key,month,taxonkey,year,total_1995,total_1996,total_1997,total_1998,total_1999,total_2000,total_2001,total_2002,total_2003,total_2004,total_2005,total_2006,total_2007,total_2008,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014
584,3,11.0,7464056,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
585,3,11.0,7434553,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
586,3,11.0,7714301,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
587,3,11.0,7714301,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
588,3,11.0,7714301,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
589,3,11.0,7889629,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
590,3,11.0,5283006,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
591,3,11.0,5283006,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
592,3,11.0,5283050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
593,3,11.0,5283050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
594,3,11.0,5283307,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
595,3,11.0,5280245,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
596,3,11.0,5711135,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
597,3,11.0,5280245,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
598,3,11.0,5711135,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
599,3,11.0,5282158,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
600,3,11.0,2688771,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
601,3,11.0,2688771,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
602,3,11.0,2688771,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
603,3,11.0,2688771,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
604,3,11.0,5279892,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
605,3,11.0,2679429,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
606,3,11.0,5279988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
607,3,11.0,5279988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
608,3,11.0,5279988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
609,3,11.0,5279988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
610,3,11.0,5279992,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
611,3,11.0,5279892,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
612,3,11.0,8313283,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
613,3,11.0,7703765,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
614,3,11.0,8313283,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
615,3,11.0,8313283,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
616,3,11.0,5279871,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
617,3,11.0,5279904,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
618,3,11.0,5279904,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
619,3,11.0,7397410,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
620,3,11.0,5279904,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
621,3,11.0,5279903,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
622,3,12.0,2650273,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
623,3,11.0,2650273,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
624,3,11.0,7733374,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
625,3,11.0,2688817,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
626,3,11.0,8075680,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
627,3,11.0,8075680,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
628,3,11.0,8963050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
629,3,11.0,8963050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
630,3,11.0,8963050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
631,3,11.0,5281994,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
632,3,11.0,5281994,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
633,3,11.0,5281839,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
634,3,11.0,5281933,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
635,3,11.0,5281933,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
636,3,11.0,5281940,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
637,3,11.0,5281933,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
638,3,11.0,5281940,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
639,3,11.0,5281927,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
640,3,11.0,4670,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
641,3,11.0,7894329,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
642,3,11.0,7894329,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
643,3,11.0,7894329,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
644,3,11.0,3231475,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
645,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
646,3,11.0,8050447,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
647,3,11.0,7958976,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
648,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
649,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
650,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
651,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
652,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
653,3,11.0,8126344,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
654,3,11.0,8358682,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
655,3,11.0,7837951,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
656,3,11.0,7837951,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
657,3,11.0,7615991,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
658,3,11.0,7615991,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
659,3,11.0,7615991,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
660,3,11.0,7543457,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
661,3,11.0,5280393,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
662,3,11.0,2682944,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
663,3,11.0,8372834,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
664,3,11.0,2680389,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
665,3,11.0,3106,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
666,3,11.0,2688860,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
667,3,11.0,2688860,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
668,3,11.0,2680969,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389
669,4,7.0,6127,1995.0,50,0,100,1555,1255,2087,3469,2210,3564,2020,0,0,0,0,39,107,113,75,195,53
670,5,9.0,2368,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
671,5,2.0,8101929,2002.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
672,5,9.0,3229332,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
673,5,9.0,2368,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
674,5,10.0,2368,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
675,5,9.0,2368,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
676,5,2.0,3711699,2002.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
677,5,4.0,2428833,2001.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
678,5,2.0,2688450,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
679,5,10.0,2688450,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
680,5,2.0,8704582,2002.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
681,5,4.0,2421945,2001.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
682,5,2.0,4024429,2002.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
683,5,9.0,4250060,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0
684,6,1.0,8249563,2010.0,0,21,135,166,72,158,223,237,452,0,689,718,532,492,453,279,325,270,373,54
685,7,1.0,2671302,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
686,7,1.0,2671865,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
687,7,1.0,2677764,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
688,7,11.0,3106738,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
689,7,11.0,3106738,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
690,7,1.0,2688177,2001.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
691,7,1.0,6724,2001.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
692,7,1.0,2676006,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
693,7,1.0,7786179,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
694,7,1.0,7786179,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
695,7,1.0,2674286,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
696,7,1.0,8057508,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
697,7,1.0,2679715,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
698,7,1.0,2679818,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
699,7,1.0,2677818,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
700,7,3.0,2425874,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
701,7,8.0,3111507,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
702,7,8.0,3111507,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
703,7,7.0,8368631,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
704,7,8.0,5393250,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
705,7,8.0,3099401,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
706,7,8.0,3099401,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
707,7,8.0,3099401,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
708,7,8.0,3144168,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
709,7,4.0,7371533,2005.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
710,7,7.0,2688393,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
711,7,8.0,3087492,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
712,7,1.0,3230064,2001.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
713,7,1.0,2678803,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
714,7,1.0,5280691,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
715,7,11.0,2280,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
716,7,7.0,3093681,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
717,7,3.0,2428304,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
718,7,1.0,7577740,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
719,7,1.0,5280016,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
720,7,9.0,2688450,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
721,7,11.0,2688450,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
722,7,1.0,2678728,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
723,7,1.0,5281737,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
724,7,7.0,2914829,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
725,7,7.0,3678625,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
726,7,7.0,3105110,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
727,7,7.0,3105086,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
728,7,7.0,3105086,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
729,7,7.0,3105074,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
730,7,7.0,3105074,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
731,7,7.0,3139317,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
732,7,7.0,3105074,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
733,7,7.0,3139333,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
734,7,7.0,3139332,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
735,7,7.0,3139332,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
736,7,7.0,3139316,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
737,7,7.0,3139332,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
738,7,1.0,2674071,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
739,7,1.0,5283837,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
740,7,7.0,3580166,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
741,7,7.0,5353378,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
742,7,1.0,8108448,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
743,7,12.0,3110313,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
744,7,9.0,2487777,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
745,7,3.0,2429182,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
746,7,3.0,2429182,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
747,7,7.0,7824453,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
748,7,9.0,3083935,2004.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
749,7,1.0,2682677,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
750,7,6.0,2674696,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
751,7,1.0,5281874,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
752,7,1.0,4280187,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
753,7,1.0,4280187,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
754,7,1.0,7259189,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
755,7,6.0,2673139,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
756,7,1.0,2670506,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
757,7,1.0,2670513,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
758,7,1.0,2676346,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
759,7,1.0,2676346,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
760,7,7.0,3105856,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
761,7,1.0,8043779,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
762,7,6.0,6125,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
763,7,6.0,6125,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
764,7,8.0,7362949,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
765,7,8.0,7362949,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0
766,8,1.0,3108482,1998.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
767,8,12.0,3106738,1998.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
768,8,10.0,2688393,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
769,8,10.0,2964144,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
770,8,2.0,5678417,2004.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
771,8,10.0,2688547,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
772,8,10.0,3169876,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
773,8,2.0,4126308,2004.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
774,8,7.0,3139340,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
775,8,7.0,3105109,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
776,8,7.0,3139317,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
777,8,7.0,3105109,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
778,8,7.0,3139302,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
779,8,7.0,3139302,1997.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
780,8,10.0,2900865,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
781,8,10.0,2900865,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
782,8,2.0,4108700,2004.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
783,8,10.0,7519667,1996.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764
784,9,11.0,2721007,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
785,9,12.0,2679715,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
786,9,11.0,3088181,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
787,9,11.0,3088181,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
788,9,1.0,3111523,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
789,9,8.0,3111552,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
790,9,1.0,3111425,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
791,9,3.0,3111549,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
792,9,1.0,3111216,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
793,9,12.0,3111216,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
794,9,1.0,2711900,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
795,9,12.0,8174335,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
796,9,11.0,6027140,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
797,9,12.0,3096721,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
798,9,7.0,4253961,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
799,9,8.0,3096721,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
800,9,7.0,3110254,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
801,9,1.0,6027394,1999.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
802,9,3.0,2433588,2003.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
803,9,9.0,3169412,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
804,9,11.0,7561049,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
805,9,3.0,3144168,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
806,9,3.0,3188558,2001.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
807,9,9.0,5220123,1998.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
808,9,6.0,3992193,2000.0,346,2168,3365,3349,1600,1617,1844,589,1239,2891,3427,4328,4806,6986,11561,8508,9487,13801,15081,4462
