,Unnamed: 0,key,month,taxonkey,year,total_1995,total_1996,total_1997,total_1998,total_1999,total_2000,total_2001,total_2002,total_2003,total_2004,total_2005,total_2006,total_2007,total_2008,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014,kmeans
547,547,3,11.0,6134,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
548,548,3,11.0,4276911,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,4
549,549,3,11.0,2682395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
550,550,3,11.0,5282251,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
551,551,3,11.0,2675696,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
552,552,3,11.0,8823141,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
553,553,3,11.0,8429528,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
554,554,3,11.0,8150351,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
555,555,3,11.0,7362181,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
556,556,3,11.0,8150351,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
557,557,3,11.0,8150351,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
558,558,3,11.0,2669395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
559,559,3,11.0,2669414,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
560,560,3,11.0,2669395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
561,561,3,11.0,2669395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
562,562,3,11.0,2669395,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
563,563,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
564,564,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
565,565,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
566,566,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
567,567,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
568,568,3,11.0,6118,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
569,569,3,11.0,2676314,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
570,570,3,11.0,2676314,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
571,571,3,11.0,3863377,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,4
572,572,3,11.0,8351643,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
573,573,3,2.0,8351643,2010.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
574,574,3,11.0,8318854,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
575,575,3,11.0,7889600,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
576,576,3,11.0,7889600,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
577,577,3,11.0,7889600,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
578,578,3,11.0,7889600,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
579,579,3,11.0,2681231,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
580,580,3,11.0,2682016,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
581,581,3,11.0,8689931,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
582,582,3,11.0,2674667,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
583,583,3,11.0,7434553,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
584,584,3,11.0,7464056,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
585,585,3,11.0,7434553,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
586,586,3,11.0,7714301,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
587,587,3,11.0,7714301,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
588,588,3,11.0,7714301,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
589,589,3,11.0,7889629,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
590,590,3,11.0,5283006,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
591,591,3,11.0,5283006,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
592,592,3,11.0,5283050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
593,593,3,11.0,5283050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
594,594,3,11.0,5283307,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
595,595,3,11.0,5280245,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
596,596,3,11.0,5711135,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
597,597,3,11.0,5280245,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
598,598,3,11.0,5711135,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
599,599,3,11.0,5282158,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
600,600,3,11.0,2688771,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
601,601,3,11.0,2688771,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
602,602,3,11.0,2688771,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
603,603,3,11.0,2688771,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
604,604,3,11.0,5279892,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
605,605,3,11.0,2679429,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
606,606,3,11.0,5279988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
607,607,3,11.0,5279988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
608,608,3,11.0,5279988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
609,609,3,11.0,5279988,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
610,610,3,11.0,5279992,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
611,611,3,11.0,5279892,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
612,612,3,11.0,8313283,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
613,613,3,11.0,7703765,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
614,614,3,11.0,8313283,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
615,615,3,11.0,8313283,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
616,616,3,11.0,5279871,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
617,617,3,11.0,5279904,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
618,618,3,11.0,5279904,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
619,619,3,11.0,7397410,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
620,620,3,11.0,5279904,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
621,621,3,11.0,5279903,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
622,622,3,12.0,2650273,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
623,623,3,11.0,2650273,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
624,624,3,11.0,7733374,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
625,625,3,11.0,2688817,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
626,626,3,11.0,8075680,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
627,627,3,11.0,8075680,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
628,628,3,11.0,8963050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
629,629,3,11.0,8963050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
630,630,3,11.0,8963050,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
631,631,3,11.0,5281994,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
632,632,3,11.0,5281994,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
633,633,3,11.0,5281839,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
634,634,3,11.0,5281933,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
635,635,3,11.0,5281933,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
636,636,3,11.0,5281940,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
637,637,3,11.0,5281933,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
638,638,3,11.0,5281940,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
639,639,3,11.0,5281927,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
640,640,3,11.0,4670,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
641,641,3,11.0,7894329,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
642,642,3,11.0,7894329,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
643,643,3,11.0,7894329,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
644,644,3,11.0,3231475,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
645,645,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
646,646,3,11.0,8050447,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
647,647,3,11.0,7958976,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
648,648,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
649,649,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
650,650,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
651,651,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
652,652,3,11.0,7572637,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
653,653,3,11.0,8126344,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
654,654,3,11.0,8358682,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
655,655,3,11.0,7837951,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
656,656,3,11.0,7837951,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
657,657,3,11.0,7615991,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
658,658,3,11.0,7615991,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
659,659,3,11.0,7615991,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
660,660,3,11.0,7543457,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
661,661,3,11.0,5280393,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,0
662,662,3,11.0,2682944,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
663,663,3,11.0,8372834,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,2
664,664,3,11.0,2680389,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
665,665,3,11.0,3106,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,3
666,666,3,11.0,2688860,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
667,667,3,11.0,2688860,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
668,668,3,11.0,2680969,2001.0,1000,590,242,47,576,273,326,163,360,341,373,378,334,515,698,470,710,668,829,389,1
669,669,4,7.0,6127,1995.0,50,0,100,1555,1255,2087,3469,2210,3564,2020,0,0,0,0,39,107,113,75,195,53,3
670,670,5,9.0,2368,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,3
671,671,5,2.0,8101929,2002.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,2
672,672,5,9.0,3229332,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,1
673,673,5,9.0,2368,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,3
674,674,5,10.0,2368,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,3
675,675,5,9.0,2368,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,3
676,676,5,2.0,3711699,2002.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,4
677,677,5,4.0,2428833,2001.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,1
678,678,5,2.0,2688450,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,1
679,679,5,10.0,2688450,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,1
680,680,5,2.0,8704582,2002.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,2
681,681,5,4.0,2421945,2001.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,1
682,682,5,2.0,4024429,2002.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,4
683,683,5,9.0,4250060,2003.0,1698,4614,4147,5521,2155,1426,585,228,565,765,1428,791,1970,2680,2842,2011,3076,2959,3302,0,4
684,684,6,1.0,8249563,2010.0,0,21,135,166,72,158,223,237,452,0,689,718,532,492,453,279,325,270,373,54,2
685,685,7,1.0,2671302,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
686,686,7,1.0,2671865,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
687,687,7,1.0,2677764,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
688,688,7,11.0,3106738,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
689,689,7,11.0,3106738,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
690,690,7,1.0,2688177,2001.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
691,691,7,1.0,6724,2001.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,3
692,692,7,1.0,2676006,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
693,693,7,1.0,7786179,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
694,694,7,1.0,7786179,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
695,695,7,1.0,2674286,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
696,696,7,1.0,8057508,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
697,697,7,1.0,2679715,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
698,698,7,1.0,2679818,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
699,699,7,1.0,2677818,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
700,700,7,3.0,2425874,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
701,701,7,8.0,3111507,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
702,702,7,8.0,3111507,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
703,703,7,7.0,8368631,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
704,704,7,8.0,5393250,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,0
705,705,7,8.0,3099401,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
706,706,7,8.0,3099401,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
707,707,7,8.0,3099401,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
708,708,7,8.0,3144168,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
709,709,7,4.0,7371533,2005.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
710,710,7,7.0,2688393,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
711,711,7,8.0,3087492,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
712,712,7,1.0,3230064,2001.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
713,713,7,1.0,2678803,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
714,714,7,1.0,5280691,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,0
715,715,7,11.0,2280,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,3
716,716,7,7.0,3093681,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
717,717,7,3.0,2428304,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
718,718,7,1.0,7577740,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
719,719,7,1.0,5280016,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,0
720,720,7,9.0,2688450,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
721,721,7,11.0,2688450,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
722,722,7,1.0,2678728,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
723,723,7,1.0,5281737,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,0
724,724,7,7.0,2914829,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
725,725,7,7.0,3678625,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,4
726,726,7,7.0,3105110,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
727,727,7,7.0,3105086,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
728,728,7,7.0,3105086,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
729,729,7,7.0,3105074,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
730,730,7,7.0,3105074,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
731,731,7,7.0,3139317,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
732,732,7,7.0,3105074,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
733,733,7,7.0,3139333,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
734,734,7,7.0,3139332,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
735,735,7,7.0,3139332,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
736,736,7,7.0,3139316,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
737,737,7,7.0,3139332,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
738,738,7,1.0,2674071,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
739,739,7,1.0,5283837,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,0
740,740,7,7.0,3580166,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,4
741,741,7,7.0,5353378,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,0
742,742,7,1.0,8108448,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
743,743,7,12.0,3110313,1998.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
744,744,7,9.0,2487777,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
745,745,7,3.0,2429182,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
746,746,7,3.0,2429182,1999.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
747,747,7,7.0,7824453,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
748,748,7,9.0,3083935,2004.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
749,749,7,1.0,2682677,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
750,750,7,6.0,2674696,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
751,751,7,1.0,5281874,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,0
752,752,7,1.0,4280187,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,4
753,753,7,1.0,4280187,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,4
754,754,7,1.0,7259189,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
755,755,7,6.0,2673139,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
756,756,7,1.0,2670506,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
757,757,7,1.0,2670513,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
758,758,7,1.0,2676346,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
759,759,7,1.0,2676346,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
760,760,7,7.0,3105856,2002.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,1
761,761,7,1.0,8043779,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
762,762,7,6.0,6125,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,3
763,763,7,6.0,6125,1995.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,3
764,764,7,8.0,7362949,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
765,765,7,8.0,7362949,1997.0,1047,270,518,178,250,171,47,0,0,0,0,0,0,0,3,12,0,0,0,0,2
766,766,8,1.0,3108482,1998.0,4000,0,912,1947,919,525,356,261,613,2224,3836,4543,3073,3639,7350,7605,6534,9747,14147,9764,1
