,class,family,key,kingdom,locality,month,order,phylum,scientificname,taxonkey,year,adultos_excentos_no_residentes_2011,adultos_excentos_no_residentes_2012,adultos_excentos_no_residentes_2013,adultos_excentos_no_residentes_2014,adultos_nacionales_2011,adultos_nacionales_2012,adultos_nacionales_2013,adultos_nacionales_2014,adultos_residentes_2011,adultos_residentes_2012,adultos_residentes_2013,adultos_residentes_2014,direccion_territorial,extranjeros_2011,extranjeros_2012,extranjeros_2013,extranjeros_2014,extranjeros_residentes_2011,extranjeros_residentes_2012,extranjeros_residentes_2013,extranjeros_residentes_2014,mes,ninos_excentos_no_residentes_2011,ninos_excentos_no_residentes_2012,ninos_excentos_no_residentes_2013,ninos_excentos_no_residentes_2014,ninos_residentes_2011,ninos_residentes_2012,ninos_residentes_2013,ninos_residentes_2014,ninos_y_estudiantes_2011,ninos_y_estudiantes_2012,ninos_y_estudiantes_2013,ninos_y_estudiantes_2014,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014
2635,LYCOPODIOPSIDA,LYCOPODIACEAE,IGUAQUE,PLANTAE,IGUAQUE,4.0,LYCOPODIALES,TRACHEOPHYTA,HUPERZIA BERNH.,2688450,2000.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
2636,LYCOPODIOPSIDA,LYCOPODIACEAE,IGUAQUE,PLANTAE,IGUAQUE,4.0,LYCOPODIALES,TRACHEOPHYTA,HUPERZIA BERNH.,2688450,2000.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
2637,LYCOPODIOPSIDA,LYCOPODIACEAE,IGUAQUE,PLANTAE,IGUAQUE,4.0,LYCOPODIALES,TRACHEOPHYTA,HUPERZIA BERNH.,2688450,2000.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
2638,LYCOPODIOPSIDA,LYCOPODIACEAE,IGUAQUE,PLANTAE,IGUAQUE,4.0,LYCOPODIALES,TRACHEOPHYTA,HUPERZIA BERNH.,2688450,2000.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
2639,LYCOPODIOPSIDA,LYCOPODIACEAE,IGUAQUE,PLANTAE,IGUAQUE,4.0,LYCOPODIALES,TRACHEOPHYTA,HUPERZIA BERNH.,2688450,2000.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
2640,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
2641,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
2642,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
2643,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
2644,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
2645,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
2646,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
2647,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
2648,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
2649,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
2650,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
2651,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2001.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
2652,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
2653,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
2654,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
2655,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
2656,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
2657,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
2658,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
2659,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
2660,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
2661,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
2662,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
2663,MAGNOLIOPSIDA,CHLORANTHACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,CHLORANTHALES,TRACHEOPHYTA,HEDYOSMUM CRENATUM OCCHIONI,3750506,2002.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
2664,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
2665,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
2666,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
2667,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
2668,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
2669,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
2670,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
2671,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
2672,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
2673,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
2674,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,1,1,1,2,2,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,3,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
2675,JUNGERMANNIOPSIDA,HERBERTACEAE,IGUAQUE,PLANTAE,IGUAQUE,12.0,JUNGERMANNIALES,MARCHANTIOPHYTA,HERBERTACEAE,2282,2002.0,0,1,0,1,1,2,1,1,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,1,2,2,2,3,2,2,3,2,0
2676,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,0,7,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,0
2677,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,1,1,0,1,2,1,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,9,0,0,2,0,0,0,1,0,2,2,1,0,3,3,2,3,2,0
2678,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,1,0,1,2,2,1,2,0,1,1,0, ANDES NORORIENTALES,2,1,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,2,2,2,2,3,3,2,2,2,0
2679,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,0,2,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,10,0,0,1,0,0,0,1,0,2,2,2,0,0,0,3,3,3,0
2680,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,1,0,0,1,2,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,1,1,1,0,4,0,1,0,0,0,1,0,0,2,2,2,2,3,2,2,3,2,3
2681,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,1,0,1,1,1,1,2,0,1,0,1, ANDES NORORIENTALES,1,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,2,1,2,2,2,2,3,1,2
2682,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,1,1,1,2,2,2,2,0,1,0,0, ANDES NORORIENTALES,1,1,1,1,1,1,0,1,6,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,0
2683,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,1,1,2,1,2,2,2,3,0,1,0,1, ANDES NORORIENTALES,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2,2,2,2,3,3,3,3,3,3
2684,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,0,1,0,1,2,2,0,0,0,1,0, ANDES NORORIENTALES,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,0,0,2,2,2,0,3,3,2,3,3,0
2685,MAGNOLIOPSIDA,GENTIANACEAE,IGUAQUE,PLANTAE,IGUAQUE,6.0,GENTIANALES,TRACHEOPHYTA,HALENIA ASCLEPIADEA G.DON,5596294,2001.0,0,1,1,0,2,2,2,0,0,1,1,0, ANDES NORORIENTALES,1,1,1,0,1,1,0,0,12,0,0,0,0,0,0,1,0,2,2,2,0,2,2,2,3,3,0
